,price
14552,38000000.0
13423,13000000.0
21098,5000000.0
4380,40900000.0
17906,13397393.0
21279,40000000.0
14729,47787000.0
15106,8500000.0
16786,276701196.0
11911,5321420.0
7102,22000000.0
10341,7200000.0
8462,19654230.0
10760,38919202.0
2736,58191358.0
21968,49900000.0
12197,11400000.0
5624,7750371.0
17645,21976902.0
11184,8850000.0
10279,63762871.0
21008,8635000.0
13854,5770000.0
7839,145000000.0
17539,108000000.0
21663,13700000.0
3730,10935509.0
15163,6550000.0
1171,15500000.0
5072,17400000.0
7376,17500000.0
10607,8855990.0
16936,7100000.0
19312,10538882.0
11783,6190250.0
2132,10200000.0
8650,7150000.0
17811,7709740.0
13962,11411860.0
14356,22800000.0
7007,11510200.0
4729,5750000.0
17996,7900000.0
15461,95000000.0
16702,25000000.0
11682,24800000.0
21634,14181600.0
6534,21013000.0
14651,25990000.0
19501,7337023.0
10082,14800000.0
13992,30900000.0
23195,7791745.0
18294,45000000.0
22808,5023200.0
11791,11551280.0
8433,11483282.0
9841,8200000.0
4185,9200000.0
22181,11500000.0
711,11000000.0
14245,6500000.0
2854,87544000.0
4810,7800000.0
22481,187180199.0
19841,11500000.0
11538,4200000.0
6362,8350000.0
21011,14700000.0
23274,19800000.0
11561,9800000.0
3350,67990000.0
15213,9908470.0
14375,10100000.0
23170,6177299.0
21964,15000000.0
19538,5894863.0
19791,14800000.0
1880,8700000.0
9813,7300000.0
4374,23900000.0
6325,7537600.0
14497,10743444.0
20448,13990000.0
12648,23511519.0
13348,6950000.0
16585,5794082.0
12748,8520074.0
5457,6900000.0
5586,6187000.0
13695,12300000.0
14637,41999000.0
19968,28500000.0
6953,7569630.0
832,29235799.0
1949,11471524.0
14693,59000000.0
10928,368338915.0
20133,11700000.0
15486,15850000.0
517,16990000.0
16946,8327130.0
15090,19151625.0
5814,9547500.0
477,13770000.0
22879,9990000.0
4820,7950000.0
21761,6680000.0
15801,121894800.0
19113,6800000.0
2303,8600000.0
6533,20837000.0
4149,10000000.0
4536,9750000.0
14772,10017440.0
19896,10700000.0
15900,64400000.0
1858,8144364.0
2756,71900000.0
2716,50000000.0
6486,40900000.0
10952,10148007.0
513,39900000.0
22133,6400000.0
15724,15961000.0
23276,10950000.0
10574,14846755.0
19496,6718000.0
18918,21800000.0
7079,19043848.0
12087,4000000.0
22187,16500000.0
13372,7490000.0
19164,6765000.0
13862,122500000.0
13062,6700000.0
8624,6700000.0
3396,83572695.0
6993,10565600.0
15204,8409900.0
6958,7902907.0
21520,75000000.0
4665,44000000.0
7885,6390720.0
17822,8355800.0
8293,238336945.0
1339,6006600.0
10732,10224500.0
1,10500000.0
14549,25000000.0
8997,10309000.0
9211,11800000.0
8969,8800000.0
4184,9182100.0
7246,6990000.0
19335,16060247.0
8365,12389000.0
5229,15138500.0
13220,18000000.0
6827,5176080.0
10029,10440280.0
17790,4126320.0
6714,55000000.0
20117,13500000.0
8715,8400000.0
21139,58000000.0
6974,9546075.0
22654,13817887.0
16118,8207090.0
8027,8000000.0
13503,12900000.0
2286,6350000.0
12805,11000000.0
8403,7200000.0
20069,7000000.0
11845,10200000.0
2084,31814794.0
12004,8900000.0
22280,7309099.0
12225,28700000.0
4482,30000000.0
3534,241432230.0
12895,9550000.0
21818,6200000.0
3599,4250000.0
444,10841730.0
2640,27000000.0
11946,7220000.0
6923,9300000.0
3614,8415804.0
20650,15775200.0
13621,6200000.0
8694,7900000.0
7183,9350000.0
15716,24619080.0
8153,89000000.0
23257,28950000.0
23202,13500000.0
2046,19125419.0
2318,26350000.0
6238,5842022.0
8376,42000000.0
15515,75000000.0
20978,9500000.0
14204,9490000.0
16257,8350000.0
10106,7500000.0
9029,36000000.0
6725,11500000.0
8845,5450000.0
2246,3900000.0
20641,9800000.0
9721,5900000.0
12343,8500000.0
12084,33000000.0
19283,7581000.0
17814,7879000.0
17261,6000000.0
457,37654799.0
7005,11308500.0
16773,94468470.0
11031,10900000.0
15495,36990000.0
19646,9290000.0
15928,4190000.0
21565,7700000.0
8440,12519888.0
18350,13450000.0
8667,7400000.0
16456,85000000.0
6340,7857720.0
7262,8266104.0
20920,7700480.0
18861,26500000.0
23008,10000000.0
19178,10292000.0
21838,16397271.0
2965,12506400.0
17252,5190000.0
12958,51600000.0
13906,12100000.0
2211,3193109.0
6252,6017723.0
7862,134900000.0
7026,13700000.0
9206,6750000.0
8252,165000000.0
20720,10950000.0
5009,22500000.0
9033,41990000.0
11984,10000000.0
21074,13300000.0
12079,10400000.0
7074,18586013.0
11978,7400000.0
6369,8603600.0
19274,6700397.0
15335,11667840.0
19438,5950000.0
22086,10990000.0
616,36500000.0
11446,16035434.0
12178,6950000.0
12555,17900000.0
11576,8099652.0
122,4725000.0
21482,14964800.0
9484,22500000.0
5398,6290000.0
12965,5650000.0
12714,7200000.0
6884,21378200.0
22791,7500000.0
19742,7700000.0
22740,6550000.0
5013,3300000.0
2050,19344564.0
6719,50000000.0
4388,21940000.0
10467,11000000.0
9485,24280715.0
2851,53000000.0
7067,17517700.0
21649,7800000.0
20667,9180000.0
20531,24975000.0
14724,98500000.0
2617,20500000.0
1899,9416568.0
1686,35000000.0
19323,13667631.0
17355,22767533.0
13728,5100000.0
1856,7997080.0
21387,4450000.0
21871,9118400.0
12268,9990000.0
14427,8300000.0
2668,35968000.0
17556,39500000.0
130,4950000.0
22029,6600000.0
1301,59000000.0
6523,16990000.0
5537,5532600.0
12471,8000000.0
16052,9300000.0
17138,8650000.0
7049,15566100.0
1683,34950000.0
83,2919800.0
13609,11800000.0
193,6000000.0
14138,10550700.0
1058,8700000.0
12675,14500000.0
8083,25593200.0
12671,12000000.0
7628,51500000.0
18047,23000000.0
8185,9900000.0
6276,6621030.0
152,5500000.0
2202,6590000.0
4099,9000000.0
3106,15950000.0
17549,20499000.0
16468,37000000.0
16873,17200000.0
3385,79000000.0
8932,8500000.0
18159,7069440.0
14452,9700000.0
16282,14650000.0
2413,26800000.0
3880,6200000.0
16677,731368800.0
308,7620480.0
8593,295437681.0
12849,9400000.0
8596,10360000.0
4879,8850000.0
14782,16539300.0
12494,5920000.0
21586,19626000.0
23031,15700000.0
2496,10786500.0
19526,4921560.0
18502,10137380.0
248,6950000.0
19166,7196535.0
16162,7600000.0
7506,2850000.0
1429,10254450.0
4154,10200000.0
10443,7859150.0
11569,9990000.0
8382,5650000.0
18815,12200000.0
7241,6318376.0
10263,150000000.0
19930,21715200.0
1034,8300000.0
12802,9450000.0
22706,11647760.0
12045,2999999.0
18230,25500000.0
9745,6450000.0
21826,7000000.0
17179,19100000.0
19332,15500000.0
16740,7500000.0
11853,12064000.0
420,9928760.0
4838,8290000.0
20592,88106803.0
2979,29398560.0
7664,216669950.0
20492,9750000.0
9671,6000000.0
13755,3951195.0
7146,33877000.0
16725,15601600.0
20224,6180829.0
20052,6328080.0
2044,18874968.0
21954,8700000.0
6587,8000000.0
5401,6200000.0
8232,15000000.0
19028,55900000.0
6761,9250000.0
23235,46151988.0
21467,9038100.0
10131,6050000.0
3187,19020072.0
13084,18000000.0
20037,18104320.0
19784,7350000.0
1817,5843860.0
423,10000000.0
16534,10800000.0
19099,19500000.0
7875,32000000.0
9136,21000000.0
7577,4000000.0
15059,6990000.0
9334,8714160.0
13598,5700000.0
13858,12796202.0
22079,8750000.0
10188,6100000.0
5658,14590000.0
18161,7088900.0
13498,10300000.0
13872,32582035.0
15278,11600000.0
12745,23800000.0
20216,5958655.0
20752,8240000.0
2078,31161179.0
12031,10600000.0
23026,20022268.0
15270,11500000.0
15405,23500000.0
21861,7500000.0
6952,7500000.0
168,5700000.0
19785,8190000.0
20699,15064300.0
14489,8900000.0
19826,8990000.0
18924,45000000.0
15730,11900000.0
14838,7350000.0
8496,13990000.0
19809,17900000.0
18900,12500000.0
20163,13940619.0
12049,7800000.0
1973,12944448.0
16466,34500000.0
22722,7500000.0
16910,10850000.0
15974,22494932.0
18999,19100000.0
17486,32500000.0
11369,43439832.0
13651,5700000.0
18348,10510500.0
16201,10424308.0
6799,13000000.0
351,8308000.0
9370,9700000.0
6085,6200000.0
7434,7300000.0
15636,52252200.0
9668,9500000.0
14636,14999999.0
6861,12641000.0
281,7322900.0
2708,48905503.0
8996,10309329.0
6187,4322607.0
12636,51000000.0
16750,6800000.0
6381,8964666.0
22628,16124130.0
15276,6300000.0
2992,38832000.0
11632,81900000.0
20286,8024381.0
6728,12700000.0
14930,7600000.0
15793,105000000.0
5040,9500000.0
13638,4200000.0
7469,6200000.0
721,11750000.0
15745,84107412.0
4697,10100000.0
8937,8500000.0
17863,8074414.0
2230,5290000.0
12646,8000000.0
2095,39467472.0
5673,8550000.0
2542,99000000.0
17368,15986760.0
16631,5800000.0
13530,8500000.0
15956,2542000.0
4993,26500000.0
2280,5800000.0
20126,8750000.0
2142,3890000.0
4913,9489000.0
17091,11350000.0
5590,5734960.0
12853,10424160.0
4258,7300000.0
2213,8600000.0
2321,3099000.0
5977,7200000.0
20435,25490000.0
17969,20600000.0
17784,7465921.0
2598,16538340.0
540,6908900.0
7475,6300000.0
225,6630300.0
14493,9690000.0
941,6600000.0
17840,13000000.0
4828,8000000.0
22309,4250000.0
12294,14100000.0
15019,31441000.0
18136,5552180.0
1242,12500000.0
16633,8800000.0
10137,11200000.0
6473,55000000.0
8370,16608500.0
3134,91215000.0
6438,11798150.0
12538,7600000.0
12884,16721400.0
12032,8200000.0
11636,50000000.0
2464,105000000.0
21580,12491000.0
13608,7192800.0
5818,9729920.0
11711,7650000.0
2228,4380000.0
9946,5200000.0
5467,7000000.0
11643,21500000.0
1626,22817057.0
9031,39500000.0
19935,85000000.0
13634,8800000.0
3148,210479380.0
18707,8941150.0
16834,69800000.0
7349,14500000.0
13756,4151650.0
12275,12087000.0
21691,8446050.0
10440,31202830.0
6809,9100000.0
22540,8681860.0
10259,92000000.0
1800,15000000.0
19513,13950000.0
1442,10700000.0
12828,5400000.0
9478,17733825.0
199,6100000.0
15884,49950000.0
7352,14698740.0
20890,7400000.0
5583,5901900.0
11879,10464700.0
1721,2541000.0
19045,18000000.0
14252,6902610.0
860,49950000.0
21263,17200000.0
5890,13268840.0
11578,11050000.0
19828,9088413.0
13732,7550000.0
9219,24999900.0
4918,9500000.0
6832,7200000.0
19652,13000000.0
11452,5599651.0
15951,11397750.0
15424,7200000.0
11086,10480000.0
17866,11144174.0
20293,8100000.0
8134,79000000.0
7956,79000000.0
1151,39000000.0
15960,8182935.0
7017,12745379.0
21135,27000000.0
321,7875000.0
13412,8700000.0
8778,9700000.0
10103,26350042.0
876,13650000.0
5987,9550000.0
16265,9180622.0
23081,4750000.0
12249,7550000.0
1353,6999999.0
17600,46000000.0
18531,9800000.0
3685,6600000.0
21311,9612160.0
22473,11800000.0
21521,85000000.0
1332,14275867.0
1400,9340550.0
16883,8600000.0
16200,10389704.0
2026,16688000.0
11072,8641120.0
3769,17000000.0
940,6600000.0
8444,13000000.0
6122,6050000.0
14994,93000000.0
11798,23934139.0
20377,36597000.0
14917,76000000.0
9574,10539800.0
18337,9100000.0
19231,3800000.0
10369,6400000.0
10237,7000000.0
10208,6200000.0
4670,54900000.0
9605,14100000.0
2387,15106000.0
10482,11500000.0
16527,5500000.0
18598,7700000.0
5425,6600000.0
19750,22900000.0
17962,10800000.0
22755,11400000.0
6637,16300000.0
12263,59900000.0
10689,22434330.0
19744,11300000.0
10642,11389440.0
9955,5846400.0
21906,8150000.0
7916,9650000.0
11409,13800000.0
10397,15551250.0
3644,17650100.0
18251,16500000.0
1214,9524026.0
18032,10070944.0
10199,6150000.0
15846,17220000.0
4277,9200000.0
20877,6499999.0
2145,4300000.0
8447,14095964.0
23254,20660630.0
9734,6220000.0
12841,7700480.0
9077,10336800.0
18927,11500000.0
4124,9500000.0
8798,10300000.0
6181,4071499.0
12361,3100000.0
4550,11221840.0
15591,8027077.0
11896,6000000.0
9009,19500000.0
14267,7981550.0
18153,6562530.0
1691,36999000.0
11558,9600000.0
6942,6986490.0
6403,9834680.0
105,4336200.0
511,44990000.0
8914,5300000.0
3888,6300000.0
10179,5900000.0
7663,94990000.0
16094,8000000.0
9744,6490000.0
4205,3650000.0
11075,11544400.0
12301,7088220.0
3394,81999999.0
21013,25300000.0
8629,6700000.0
12707,13702500.0
9226,5600000.0
17881,6817500.0
9293,5299340.0
20708,10500000.0
19647,9544590.0
21124,7200000.0
13710,5800000.0
5390,6100000.0
9002,13500000.0
13867,135000000.0
8065,13990000.0
100,4290120.0
11417,87000000.0
14934,17500000.0
21839,2650000.0
11374,45791000.0
15851,20000000.0
15356,9200000.0
2870,7874160.0
10178,5999000.0
22541,9200000.0
3226,30000000.0
15471,17500000.0
21322,8100000.0
18987,27500000.0
2886,8750000.0
19894,10200000.0
8073,19000000.0
5562,9000000.0
22957,28425600.0
1053,8600000.0
7670,42000000.0
13593,7600000.0
9595,12610333.0
20704,18999000.0
4160,10400000.0
6118,11850000.0
14916,14186972.0
10402,7800000.0
21405,11000000.0
756,16478999.0
15261,7200000.0
11638,66750000.0
20596,142488450.0
14230,5532600.0
20652,33957000.0
17521,40838000.0
19805,26500000.0
14070,7800000.0
2217,3650000.0
3619,9500000.0
4888,9000000.0
14021,6000000.0
22960,17000000.0
1791,9300000.0
18485,7900000.0
13877,8870000.0
13070,25400056.0
19267,15183350.0
10489,11700000.0
15592,65000000.0
4297,11600000.0
13364,8400000.0
15282,5990000.0
9851,5268500.0
1700,11940000.0
22871,24990000.0
17197,8802660.0
13951,77500000.0
2430,54490000.0
7552,7900000.0
17975,4600000.0
5079,20600000.0
2127,7500000.0
8882,8650000.0
1939,11030140.0
3526,219000000.0
16245,14118814.0
19087,19698000.0
341,8200000.0
10200,6150000.0
17532,15000000.0
15001,9800000.0
10043,11442200.0
23196,7843158.0
2110,4600000.0
13337,14550000.0
16368,30900000.0
16809,33000000.0
3864,5950000.0
15545,8100000.0
17693,34200011.0
18831,39000000.0
19342,18000000.0
4294,11500000.0
2659,33000000.0
9580,10650000.0
17957,7200000.0
5476,7200000.0
18323,317000000.0
5286,27313584.0
7908,9223200.0
21205,10700000.0
2685,39900000.0
3272,43000000.0
20151,7027261.0
7025,13777236.0
4372,5335000.0
4780,7200000.0
16291,22242844.0
17854,5618000.0
18988,29000000.0
15101,7800800.0
18167,7586250.0
23217,5370000.0
22289,8600000.0
11328,9650000.0
13381,9500000.0
7266,8356545.0
14884,6784920.0
5031,8500000.0
3093,110000000.0
17684,15000000.0
11971,9500000.0
9929,6000000.0
2555,8200000.0
13126,9600000.0
379,8940443.0
17132,33891121.0
22877,8000000.0
19665,72323000.0
20344,11994800.0
5239,16600000.0
106,4333980.0
13685,13311668.0
8449,14560350.0
16053,9500000.0
13620,6190000.0
1979,13246280.0
9236,6200000.0
14918,38000000.0
14626,47912933.0
10423,23300487.0
21673,10658025.0
8894,10800000.0
3163,12099000.0
4043,8350000.0
13529,8299000.0
20959,7600000.0
19780,40800000.0
12288,22206420.0
11875,9303891.0
14173,19400000.0
11144,580000000.0
20888,7400000.0
5823,9940040.0
11894,135000000.0
15628,167605350.0
14700,61233999.0
685,9573720.0
19207,15536856.0
2292,7300000.0
1093,9490000.0
15775,56000000.0
2877,8098800.0
9885,9157000.0
20200,5440221.0
5740,6500000.0
4889,9000000.0
373,8871277.0
10818,5214720.0
9927,6450000.0
8771,9500000.0
10401,7300000.0
9132,19928000.0
20233,6269680.0
22414,48555816.0
10352,11994800.0
369,8666000.0
6382,8942340.0
10271,115000000.0
16837,8500000.0
15993,7900000.0
3189,19303749.0
4760,6800000.0
4268,7800000.0
22009,11800000.0
1727,5250000.0
18367,6964411.0
474,22000000.0
19542,6361474.0
8337,11200000.0
11335,4300000.0
14907,7500000.0
3985,7500000.0
1977,13000000.0
4660,38534599.0
22720,26200000.0
4515,7700000.0
10746,25633500.0
15526,12118211.0
14741,8490000.0
18519,10026590.0
7682,12341590.0
17439,18550000.0
18461,13000000.0
2225,10700000.0
18120,9100000.0
20232,6294240.0
14205,9600000.0
14990,13715640.0
15518,82705320.0
15415,27436000.0
12286,33974600.0
17955,6500000.0
7675,95000000.0
16674,85000000.0
20453,7150000.0
1735,7450000.0
16444,15545779.0
14217,8300000.0
2165,6050000.0
4579,16082831.0
14476,6250000.0
6623,13429125.0
367,8700000.0
254,7008960.0
13747,6200000.0
18334,12880000.0
5981,13500000.0
22770,29990000.0
12411,8007300.0
5830,10200000.0
20747,7500000.0
9869,7100000.0
10529,6200000.0
20304,9200000.0
17073,35300000.0
10733,12096469.0
1719,15800000.0
15805,138350598.0
464,32000000.0
4309,4890000.0
10745,24904804.0
4663,42565002.0
12164,7100000.0
12515,8950000.0
17038,8603600.0
7633,17900000.0
11686,7200000.0
2966,25593200.0
4605,19900000.0
22255,13500000.0
23115,7500000.0
9748,6500000.0
17547,15358199.0
10765,41960000.0
4763,6800000.0
10569,48000000.0
3725,10482874.0
1991,14000000.0
5368,5699000.0
1147,22721227.0
18765,4300000.0
17419,31700000.0
9299,6681224.0
15607,79979999.0
5243,18000000.0
22300,6628224.0
22119,4550000.0
10048,11650000.0
22350,6355230.0
17208,18900000.0
12518,10700000.0
3006,144990000.0
16356,12500000.0
8165,6267690.0
9070,8200000.0
501,43042792.0
16779,128000000.0
18885,4930200.0
11202,7161327.0
12678,16347060.0
8626,6700000.0
9285,7500000.0
15171,5400000.0
12377,13224803.0
2677,39000000.0
20913,5500000.0
11881,11512680.0
6077,6150000.0
1701,5790000.0
20597,241610850.0
6338,7800000.0
21985,5650000.0
16038,15100000.0
4310,4900000.0
7909,9250000.0
10060,12900000.0
13225,40800000.0
2824,13950000.0
6435,25000000.0
4980,10750000.0
7751,18490000.0
13645,8100000.0
17879,55500000.0
11034,10950000.0
7764,23000000.0
7996,61902420.0
21882,4486680.0
21875,2240100.0
17626,4796650.0
5236,16208939.0
6987,10196000.0
5539,7700000.0
6015,5100000.0
8090,29900000.0
13850,8600000.0
2232,8500000.0
4082,8950000.0
19521,4775752.0
8231,14846755.0
11306,6870000.0
22080,9290050.0
9300,7790000.0
13284,9300000.0
3469,131355000.0
19480,8500000.0
2358,6800000.0
21433,29900000.0
21736,6600000.0
2,9019650.0
21809,2950000.0
20282,7827050.0
20876,6370000.0
3078,45000000.0
4054,8499000.0
14445,14200000.0
14367,7500000.0
23077,125659800.0
7807,55000000.0
4172,3366000.0
9239,6200000.0
15056,6600000.0
20242,6756392.0
16664,9200000.0
5657,14000000.0
675,9000000.0
1945,11266140.0
1308,91999999.0
5646,10715600.0
13894,5926570.0
648,6400000.0
16469,36990000.0
17235,134084280.0
20823,22811980.0
8764,9300000.0
10042,11200000.0
3621,10000000.0
18903,17950000.0
15366,13200000.0
97,4197500.0
10390,18888950.0
18583,12520800.0
15667,62000000.0
14140,10900000.0
1919,10154320.0
5985,5900000.0
10747,25824628.0
18713,8315750.0
5041,9500000.0
7338,13100000.0
2431,59800000.0
17605,58912500.0
8089,29785000.0
11942,7200000.0
13942,48800000.0
22809,5800000.0
15285,6200000.0
5663,15752170.0
10345,9300000.0
17725,10830729.0
364,8549143.0
10970,6400000.0
5552,7643240.0
7187,10500000.0
21151,7108620.0
17785,8069260.0
2290,6650000.0
11878,10504938.0
1384,8500000.0
4846,8300000.0
7325,12006006.0
23042,59000000.0
8059,489055030.0
19091,24000000.0
11160,12886845.0
21949,30718380.0
18197,8774970.0
16730,21983000.0
12135,10990000.0
23122,5799000.0
5113,7528860.0
7975,68876000.0
22360,6959500.0
2456,43800000.0
10941,9600309.0
1031,8300000.0
12690,28327184.0
5298,11990000.0
12568,11000000.0
13032,7750000.0
1847,61000000.0
19476,7700000.0
5520,7450000.0
15098,6490000.0
18092,8900000.0
9106,11499000.0
9164,7010268.0
17175,8000000.0
16996,9499000.0
12991,20398300.0
1075,9000000.0
15918,49000000.0
13770,11990000.0
10425,24002009.0
8892,10500000.0
7057,16500000.0
14237,6344800.0
20445,6999999.0
20384,119000000.0
21143,49900000.0
3832,5350000.0
15469,14999999.0
22420,5959183.0
2422,20500000.0
21863,7859960.0
782,19656000.0
14784,17925161.0
6985,10071639.0
7450,3700000.0
6432,11089067.0
23117,14900000.0
22057,15998999.0
6359,8250000.0
20996,15407280.0
10003,8679200.0
179,5800000.0
6703,35466000.0
293,7366980.0
17754,7330000.0
9330,8600000.0
12291,6500000.0
2063,24737127.0
898,25500000.0
9735,6200000.0
12266,8500000.0
10277,20958593.0
6731,18950000.0
18324,9600000.0
5407,6399999.0
5591,6354280.0
22673,20500000.0
15340,6100000.0
13730,5700000.0
17033,8300000.0
174,178050000.0
6894,30342672.0
12898,5700000.0
2092,36592171.0
8328,52000788.0
15501,45900000.0
9855,6131440.0
21406,8300000.0
17255,5700000.0
2919,10345320.0
23268,13300000.0
16957,22800000.0
10627,74743850.0
3518,200599200.0
17540,168235210.0
18758,4300000.0
13440,7150000.0
7967,49109600.0
12706,6049000.0
9049,13500000.0
20329,21000000.0
4564,14179130.0
23241,24036600.0
10898,16724994.0
12713,6990000.0
3904,6500000.0
15925,11270000.0
8493,12100000.0
8620,6600000.0
18296,65000000.0
14890,7500000.0
7656,38000000.0
4900,9200000.0
12687,44250000.0
3068,145000000.0
22979,11790000.0
21498,21510000.0
4731,5990000.0
19589,9000000.0
20807,16821600.0
9708,5199000.0
5339,9000000.0
6130,3607000.0
18098,4064477.0
2715,49834088.0
14614,21040140.0
12611,78100000.0
550,9376265.0
6119,4000000.0
6196,4692000.0
14584,9400000.0
14927,14200000.0
12861,13575870.0
18378,8500000.0
9439,6200000.0
8024,170000000.0
21734,2500000.0
9565,8900000.0
3964,7299000.0
19163,6709185.0
12929,10700000.0
3836,17000000.0
21822,6950000.0
18523,10950000.0
11964,19928000.0
23239,29074500.0
21314,9490000.0
11047,11390000.0
1454,11265255.0
3978,7490000.0
11841,7900000.0
4758,6790000.0
13622,6450000.0
14904,5999999.0
22741,6900000.0
23262,90513150.0
16382,12950000.0
17923,7500000.0
